ID,Place_Name,type,City,Budget_Level,Age_Group,Trip_Type,Description,Latitude,Longitude,Coordinate_Source,Geocode_Status,Estimated_Cost_ILS,Place_Name_AR,Description_AR,Description_EN,Image_URL
303,Mamre / Oak of Abraham,Religious,Hebron,Low,All,Religious,A religiously significant site near Hebron associated with Abrahamic tradition and the ancient landscape of Mamre.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,0,ممرا / بلوطة إبراهيم,موقع ذو أهمية دينية قرب الخليل يرتبط بالتقليد الإبراهيمي ومنظر ممرا القديم.,A religiously significant site near Hebron associated with Abrahamic tradition and the ancient landscape of Mamre.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRADg6JAn31iNlgeFM98QXKPqn7dH0q9GjTUuEw3lJE80d2JOofFby2atC6&s=10
304,Russian Orthodox Church of the Holy Trinity,Religious,Hebron,Low,All,Religious,A church and pilgrimage site in the Hebron area connected with Orthodox religious heritage and the Mamre tradition.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,0,الكنيسة الروسية الأرثوذكسية للثالوث المقدس,كنيسة وموقع حج في منطقة الخليل مرتبط بالتراث الديني الأرثوذكسي وتقليد ممرا.,A church and pilgrimage site in the Hebron area connected with Orthodox religious heritage and the Mamre tradition.,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/Entr%C3%A9e_Abbaye_Abu_Gosh.jpg/250px-Entr%C3%A9e_Abbaye_Abu_Gosh.jpg?utm_source=en.wikipedia.org&utm_campaign=parser&utm_content=thumbnail
305,Tel Rumeida,Archaeological,Hebron,Low,Youth,Adventure,An archaeological hill within Hebron containing remains from several historical periods and views over the old city.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,10,تل الرميدة,تل أثري داخل الخليل يضم بقايا من عدة فترات تاريخية وإطلالات على البلدة القديمة.,An archaeological hill within Hebron containing remains from several historical periods and views over the old city.,https://www.travelpalestine.ps/public/files/image/destinations/hebron/%D8%AA%D9%84%20%D8%A7%D8%B1%D9%85%D9%8A%D8%AF%D8%A9.jpg
307,Haram al-Rama,Archaeological,Hebron,Low,Youth,Adventure,An elevated historical site near Hebron with archaeological remains and broad views over the southern hill country.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,15,حرم الرامة,موقع تاريخي مرتفع قرب الخليل يضم بقايا أثرية وإطلالات واسعة على جبال الجنوب.,An elevated historical site near Hebron with archaeological remains and broad views over the southern hill country.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFuUuJQ8Kjhd-G1ybn5avh96Kk75ARXaHeovbjHwTG2eEtvilizVY1Q_7Z&s=10
308,Halhul Old Town,Historic Old City,Hebron,Low,All,Cultural,"The old centre of Halhul preserves traditional stone buildings, religious landmarks, and the character of a historic hill town.",31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,0,بلدة حلحول القديمة,يحافظ مركز حلحول القديم على مبانٍ حجرية تقليدية ومعالم دينية وطابع بلدة تلية تاريخية.,"The old centre of Halhul preserves traditional stone buildings, religious landmarks, and the character of a historic hill town.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1Dfb6gs0I9qe1nUInKmCn4TRMsPxhJ0ZJL9bJJ3ADS5sp2rZbM03C-FwR&s=10
309,Nabi Yunis Mosque,Religious,Hebron,Low,All,Religious,A prominent mosque and shrine in Halhul associated with the prophet Yunis and visible from the surrounding highlands.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,0,مسجد النبي يونس,مسجد ومقام بارز في حلحول مرتبط بالنبي يونس ويظهر من المرتفعات المحيطة.,A prominent mosque and shrine in Halhul associated with the prophet Yunis and visible from the surrounding highlands.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuUE1toBlfbvhI-_nf_IvKJbMLlRN8i9Rou1FnSwe64PsN3A7OHn6xN_E&s=10
310,Beit al-Rass Heritage Village,Historic Old City,Hebron,Low,All,Cultural,A rural heritage setting where traditional stone structures and agricultural landscapes illustrate the southern West Bank’s village culture.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,0,قرية بيت الرأس التراثية,موقع تراثي ريفي تُظهر فيه المباني الحجرية التقليدية والمناظر الزراعية ثقافة القرى في جنوب الضفة الغربية.,A rural heritage setting where traditional stone structures and agricultural landscapes illustrate the southern West Bankâ€™s village culture.,https://www.palestineremembered.com/GeoPoints/al_Ras_1085/al_Ras-65624.webp
311,Dura Old City,Historic Old City,Hebron,Low,All,Cultural,Dura’s historic centre and surrounding hills reflect a long settlement history and traditional southern Palestinian architecture.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,5,البلدة القديمة في دورا,يعكس مركز دورا التاريخي والتلال المحيطة تاريخ استيطان طويل وعمارة جنوب فلسطين التقليدية.,Duraâ€™s historic centre and surrounding hills reflect a long settlement history and traditional southern Palestinian architecture.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoq8G66Y0xKr_kefD1cIf998dJsuUumcRrCIHLb4nCJg&s=10
312,Bani Na'im Shrine of Lot,Religious,Hebron,Low,All,Religious,A religious site in Bani Na’im associated with the prophet Lot and the town’s local pilgrimage traditions.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,0,مقام سيدنا لوط، بني نعيم,موقع ديني في بني نعيم مرتبط بالنبي لوط وتقاليد الحج المحلية للبلدة.,A religious site in Bani Naâ€™im associated with the prophet Lot and the townâ€™s local pilgrimage traditions.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQQ6oym5QyqQjXIQK-5fkXXKszBiYRPm5AJ3cYKm41tm4w0mpDMI7_V6U&s=10
313,Tell es-Sultan / Ancient Jericho,Archaeological,Jericho,Medium,Youth,Adventure,"One of the world’s best-known ancient settlement mounds, with Neolithic remains, an early tower, and the spring-fed landscape of Jericho.",31.870756,35.439375,OpenStreetMap Photon,Matched,30,تل السلطان / أريحا القديمة,أحد أشهر تلال الاستيطان القديم في العالم، ويضم بقايا من العصر الحجري الحديث وبرجاً مبكراً ومنظر أريحا المغذى بالينابيع.,"One of the worldâ€™s best-known ancient settlement mounds, with Neolithic remains, an early tower, and the spring-fed landscape of Jericho.",https://static.srpcdigital.com/styles/1037xauto/public/2023-09/339600.jpeg.webp
314,Mount of Temptation,Nature & Trails,Jericho,High,Youth,Adventure,The dramatic cliff above Jericho combines a steep landscape with religious tradition and access by hiking route or cable car service.,31.868894,35.443646,OpenStreetMap Photon,Matched,70,جبل قرنطل (جبل التجربة),الجرف المثير المطل على أريحا يجمع بين منظر شديد الانحدار وتقليد ديني، ويمكن الوصول إليه عبر مسار مشي أو التلفريك.,The dramatic cliff above Jericho combines a steep landscape with religious tradition and access by hiking route or cable car service.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqioYZx5ds4k1jbC61jhMDOBmq3PkEJRs9ww6IQHGLM3lN1WKVcnH7f7_E&s=10
315,Monastery of the Quarantul,Religious,Jericho,High,Youth,Religious,A Greek Orthodox monastery built into Mount of Temptation and reached through a striking desert cliff setting.,31.859361,35.459795,OpenStreetMap Photon (city centroid fallback),City-level,70,دير القرنطل,دير أرثوذكسي يوناني مبني داخل جبل قرنطل، ويُصل إليه عبر منظر جرف صحراوي مذهل.,A Greek Orthodox monastery built into Mount of Temptation and reached through a striking desert cliff setting.,https://www.travelpalestine.ps/public/files/image/destinations/jericho/Der%20Qruntol%20%20(2)2.jpg
316,Ein as-Sultan Spring,Nature & Trails,Jericho,Low,Youth,Adventure,The spring that sustains Jericho’s oasis makes a pleasant stop and helps explain the city’s exceptionally old settlement history.,31.859361,35.459795,OpenStreetMap Photon (city centroid fallback),City-level,0,عين السلطان,النبع الذي يغذي واحة أريحا يشكّل توقفاً ممتعاً ويساعد على تفسير تاريخ استيطان المدينة القديم استثنائياً.,The spring that sustains Jerichoâ€™s oasis makes a pleasant stop and helps explain the cityâ€™s exceptionally old settlement history.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQD2RLEU0ZYaKVMrVWPvsbQLytPle9BqSaJSyQ-lHKkUCF4omQxDUYvz1z9&s=10
317,Russian Museum and Gardens,Nature & Trails,Jericho,Medium,Youth,Adventure,A museum and landscaped complex presenting Russian and local connections in the Jericho area.,31.859361,35.459795,OpenStreetMap Photon (city centroid fallback),City-level,30,المتحف والحدائق الروسية,متحف ومجمع منسق يقدم الروابط الروسية والمحلية في منطقة أريحا.,A museum and landscaped complex presenting Russian and local connections in the Jericho area.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/bf/58/9b/russian-museum-jericho.jpg?w=1200&h=-1&s=1
318,Sycamore Tree of Zacchaeus,Religious,Jericho,Low,All,Religious,A famous living landmark associated with the Gospel story of Zacchaeus and the city’s Christian pilgrimage tradition.,31.859361,35.459795,OpenStreetMap Photon (city centroid fallback),City-level,0,شجرة جميز زكا,معلم حي شهير يرتبط بقصة زكا الإنجيلية وتقليد الحج المسيحي للمدينة.,A famous living landmark associated with the Gospel story of Zacchaeus and the cityâ€™s Christian pilgrimage tradition.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDucQvxHB5Og8vwk4XeAeoIgdmJRgsCLlJ2dM6jhR-mw&s=10
319,Nabi Musa Shrine,Religious,Jericho,Low,All,Religious,"A significant Islamic shrine and pilgrimage complex in the Jericho region, traditionally associated with the prophet Moses.",31.859361,35.459795,OpenStreetMap Photon (city centroid fallback),City-level,0,مقام النبي موسى,مقام ومجمع حج إسلامي مهم في منطقة أريحا، يرتبط تقليدياً بالنبي موسى.,"A significant Islamic shrine and pilgrimage complex in the Jericho region, traditionally associated with the prophet Moses.",https://pal48.ps/images/articles/575/171688386292.jpeg
320,Wadi Qelt,Nature & Trails,Jericho,Medium,Youth,Adventure,"A dramatic desert valley with springs, cliffs, and ancient paths extending toward the Jordan Valley and St. George’s Monastery.",31.859361,35.459795,OpenStreetMap Photon (city centroid fallback),City-level,35,وادي القلط,واد صحراوي مثير يضم ينابيع ومنحدرات ودروباً قديمة تمتد نحو غور الأردن ودير القديس جاورجيوس.,"A dramatic desert valley with springs, cliffs, and ancient paths extending toward the Jordan Valley and St. Georgeâ€™s Monastery.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgRuPD0VAEHKX2UIQgH03w11GNCt83rvG2cNtClYlmIr63dSaKC5O2FAA&s=10
321,"St. George's Monastery, Wadi Qelt",Religious,Jericho,Low,Youth,Religious,A cliffside Orthodox monastery reached through the Wadi Qelt landscape and valued for its architecture and spiritual setting.,31.844076,35.411778,OpenStreetMap Photon,Matched,0,دير القديس جاورجيوس، وادي القلط,دير أرثوذكسي على جرف يُصل إليه عبر منظر وادي القلط، ويُقدَّر لعمارته وأجوائه الروحية.,A cliffside Orthodox monastery reached through the Wadi Qelt landscape and valued for its architecture and spiritual setting.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-J90ERRw0SMaEpDKevJ4x_rCzm_rgaN_VkFdXNRspC5uLSPeqAcZTOmXZ&s=10
322,Jesus' Baptism Site on the Jordan River,Religious,Jericho,Medium,All,Religious,A pilgrimage destination on the Jordan River associated with the baptism of Jesus and the wider religious landscape of Jericho.,31.859361,35.459795,OpenStreetMap Photon (city centroid fallback),City-level,50,موقع عماد المسيح على نهر الأردن,مقصد حج على نهر الأردن مرتبط بعماد المسيح والمشهد الديني الأوسع لأريحا.,A pilgrimage destination on the Jordan River associated with the baptism of Jesus and the wider religious landscape of Jericho.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZoufiy_ucS1urISgi9paTWosPl1zclEm82J8IQoZRWQ&s=10
